556	719
258	365
264	693
634	787
545	6
163	193
254	712
439	838
264	58
206	307
712	874
619	797
439	474
373	977
121	54
27	556
607	644
346	438
453	859
512	867
560	860
109	749
43	953
211	574
690	894
168	479
262	922
309	894
792	917
263	996
15	959
451	81
449	500
401	74
597	842
573	7
224	288
500	590
181	254
500	997
136	206
357	550
309	516
894	901
119	177
573	780
409	754
590	911
36	565
180	458
230	438
740	80
397	54
209	716
497	541
252	859
827	943
419	870
254	764
513	683
242	994
163	713
165	923
183	213
786	833
196	815
38	599
11	821
261	683
385	432
62	623
418	930
172	801
209	544
122	793
819	870
112	888
26	508
680	805
334	652
231	904
180	745
258	97
481	57
642	734
709	912
228	765
489	716
451	911
525	766
181	712
134	968
140	74
502	996
294	348
132	196
171	597
396	513
418	539
165	261
6	860
281	844
731	736
125	19
229	711
419	513
819	860
142	316
147	736
386	711
490	703
307	404
863	870
453	999
519	833
242	615
401	437
376	742
821	954
136	147
221	780
142	995
19	524
74	780
231	239
244	493
401	731
375	512
11	74
555	999
373	792
438	887
516	953
186	32
164	552
490	592
168	650
345	659
109	696
610	671
186	244
634	87
195	41
7	921
119	378
138	353
539	703
675	889
540	729
558	702
320	535
491	68
648	760
347	794
62	787
183	885
383	505
635	729
541	996
580	889
58	862
289	754
528	54
138	995
26	461
177	263
207	623
130	719
539	870
378	657
244	599
41	901
32	830
348	938
119	401
386	793
29	716
347	842
490	880
37	558
524	658
242	509
29	57
712	782
191	554
675	683
147	833
140	214
217	528
192	801
439	500
164	564
136	556
520	833
447	959
658	948
163	793
163	532
3	948
650	821
136	591
439	532
163	525
121	629
134	680
163	207
195	237
15	562
845	887
922	994
337	347
764	860
187	41
3	525
117	800
254	858
454	959
263	458
537	805
383	893
206	767
504	805
246	867
270	460
138	551
703	930
206	740
187	607
309	801
163	695
365	680
537	668
22	815
156	550
344	833
797	939
306	983
220	883
457	633
261	380
550	731
556	923
258	959
100	378
642	715
39	512
38	57
156	960
524	619
211	806
187	605
347	597
62	983
230	406
310	804
195	210
312	652
242	507
221	560
505	508
411	438
217	658
210	865
186	445
387	938
488	539
165	237
529	882
100	59
456	917
336	873
585	671
383	957
396	570
577	786
333	38
526	953
504	715
102	539
860	91
489	559
245	91
584	957
686	722
923	949
535	986
227	921
106	460
438	683
672	93
774	864
319	339
573	949
803	807
990	999
246	524
787	862
214	380
528	57
402	827
613	713
167	874
180	309
642	819
904	933
181	311
806	859
282	453
577	921
257	792
713	782
347	990
337	858
729	743
518	559
457	659
375	520
502	695
206	860
773	999
396	753
615	734
11	803
125	210
481	537
590	867
668	837
134	774
659	82
489	774
530	660
658	748
555	60
181	889
142	454
229	885
210	570
441	653
767	771
43	541
528	782
562	731
653	729
633	983
58	774
204	333
140	452
427	786
288	413
711	939
519	552
397	7
291	95
382	990
59	949
250	820
336	529
6	996
134	623
281	335
172	212
775	964
316	357
745	886
709	923
347	992
453	546
136	830
883	920
10	209
473	477
423	9
166	791
125	990
254	441
288	435
736	844
450	592
653	845
565	707
391	651
461	883
287	537
535	93
60	803
134	31
231	95
460	887
451	690
211	373
782	81
534	711
524	870
258	668
140	599
43	867
166	451
140	806
111	451
337	611
206	558
445	953
311	9
148	582
147	376
386	409
165	93
102	860
140	236
652	703
119	657
373	409
224	550
189	742
41	441
650	652
336	370
524	738
333	785
121	242
114	345
287	597
100	748
333	703
396	437
192	217
45	556
479	554
299	904
512	683
546	847
232	629
516	89
627	95
307	385
171	38
577	773
53	886
117	434
385	481
820	833
337	485
527	803
423	607
289	530
183	917
653	917
830	859
413	748
287	696
783	801
551	605
386	605
340	41
231	957
109	520
281	457
680	745
324	627
242	555
565	599
6	615
627	880
15	168
571	954
316	847
289	803
753	937
147	545
156	289
132	507
893	954
754	911
743	983
200	382
333	992
239	671
178	585
183	191
346	993
53	62
148	574
114	952
668	708
195	773
139	397
371	474
252	780
183	335
607	863
115	907
734	892
236	573
111	70
237	373
207	481
500	996
365	477
550	998
454	764
132	830
306	597
80	887
930	950
122	961
27	922
193	889
550	658
22	257
125	994
130	316
136	41
558	660
449	780
473	648
453	865
485	539
166	707
258	520
108	74
115	675
344	558
377	736
221	93
406	660
106	703
156	481
281	532
206	376
554	707
22	373
249	541
646	695
425	520
690	761
787	973
164	801
189	584
113	845
488	858
386	404
266	294
458	693
206	996
858	986
192	230
19	774
645	686
115	451
3	34
793	973
244	957
227	281
973	983
418	602
212	864
347	93
765	845
262	774
134	901
530	791
785	880
382	439
113	252
147	570
869	968
651	675
231	319
596	844
820	91
736	911
838	847
177	509
382	386
177	221
602	639
250	520
335	411
491	773
244	545
770	850
441	753
650	933
200	202
185	370
319	671
177	559
282	507
192	527
272	450
413	794
232	920
451	611
112	93
413	619
742	948
252	37
604	820
166	230
435	964
19	576
577	719
391	500
336	968
246	454
695	912
592	648
166	754
645	652
257	864
490	516
432	604
217	702
458	97
702	760
189	70
203	596
68	956
181	271
87	953
658	917
235	254
334	370
535	952
235	804
376	994
148	968
474	995
187	70
427	646
231	406
373	477
644	997
14	883
288	320
207	888
387	923
514	660
168	633
45	850
570	58
