603	695
326	785
818	571
469	109
666	344
478	580
913	530
547	968
222	310
30	745
714	610
393	204
50	155
131	168
16	202
480	72
851	370
417	155
575	246
866	85
826	659
21	635
972	389
638	833
302	562
25	808
612	357
849	246
533	580
448	527
169	713
814	485
367	653
205	370
394	38
809	558
131	650
466	712
84	689
962	997
174	43
876	505
655	850
817	266
877	210
972	570
861	252
855	449
151	722
663	380
670	147
951	668
471	753
918	143
173	580
88	262
641	590
728	282
579	244
296	890
416	545
243	770
916	477
40	37
131	111
561	195
517	434
828	62
829	734
331	995
752	11
101	830
137	996
301	353
417	309
501	111
90	57
835	888
146	761
817	842
700	806
331	7
308	37
471	513
735	633
840	22
628	939
918	447
466	209
499	937
523	754
614	793
701	551
153	334
285	767
811	166
86	425
759	678
936	347
735	749
103	434
395	235
506	819
705	865
941	53
285	715
154	80
367	554
876	95
724	376
510	524
47	651
637	708
433	552
947	177
795	793
879	635
670	761
802	376
494	55
667	650
243	505
626	537
482	771
732	767
586	599
338	43
818	9
66	178
415	911
351	860
932	750
563	558
50	548
67	242
363	481
624	658
549	785
958	808
788	346
835	553
259	541
768	182
110	807
430	760
71	994
687	181
290	299
666	599
275	485
868	91
144	382
205	24
969	180
747	456
857	514
475	310
699	246
594	675
363	540
947	294
286	59
991	570
963	172
388	491
384	105
350	716
872	196
501	95
981	933
247	921
909	635
342	592
52	335
49	541
735	202
290	419
979	513
494	106
625	258
99	453
184	592
898	490
919	38
841	644
510	230
586	380
436	177
46	794
154	992
641	432
661	490
752	544
388	734
440	100
225	288
290	474
308	653
984	163
75	156
128	14
840	319
976	24
260	119
388	329
240	997
919	838
641	438
932	740
133	227
755	386
431	454
694	19
972	859
103	856
17	833
478	850
446	206
162	148
463	529
487	585
531	97
926	437
355	435
656	423
946	244
398	736
83	538
238	266
927	229
276	55
322	787
521	53
96	447
669	596
624	167
677	748
855	140
789	729
274	680
809	209
701	678
967	794
569	257
99	559
362	253
965	864
905	869
756	375
76	34
225	435
475	156
297	651
790	850
522	693
315	540
240	977
784	87
362	938
834	114
940	271
759	140
975	474
35	949
322	917
215	261
982	196
667	995
384	514
654	646
563	465
752	960
197	189
248	696
440	529
268	178
101	434
593	833
636	386
631	121
796	147
352	633
691	271
394	443
2	320
429	760
283	443
446	299
338	541
909	627
205	793
705	613
963	489
898	477
600	497
338	319
972	713
965	181
927	773
718	964
30	546
338	815
670	166
563	312
677	888
442	345
688	805
215	645
769	242
733	404
88	844
225	139
751	409
400	584
61	378
313	544
718	837
110	181
725	785
849	346
492	996
393	402
606	266
124	827
704	740
900	644
173	465
364	948
704	933
903	206
322	419
687	9
322	894
144	627
126	960
151	856
851	385
503	376
531	204
153	560
23	703
784	863
442	870
732	193
503	97
733	91
813	117
735	311
392	610
834	592
67	745
361	709
48	371
679	808
233	254
317	287
987	837
44	172
308	808
61	693
467	552
755	526
932	231
440	452
962	401
566	80
